z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
0.03937208,0.01256868,0.003955558,0.026916401,-0.031659048,0.013899874,-0.012490269,-0.0082957605,0.021319503,0.030999172,-0.016448641,-0.0064933808,-0.01270834,-0.008972198,0.014154623,0.012186571
-0.05216511,0.016845824,-0.02516086,-0.021697843,0.009137089,-0.0060701715,0.004302394,-0.0010379859,-0.0043588635,-0.04087041,0.023451144,0.009748824,-0.012593119,-0.02862497,0.005576695,-0.038738366
0.023637453,-0.015115137,-0.0018384387,0.018173493,-0.02025635,0.026382376,-0.006870394,0.0016164469,0.014819839,0.024641987,-0.03723106,0.009094656,-0.008120167,-0.0006718408,-0.002479913,0.020475931
-4.698811e-05,-0.0044812853,-0.006192461,-0.0037352387,0.016577104,-0.005347907,0.0019629532,0.0045334892,-0.009410998,-0.007125195,0.00464416,-0.01677563,-0.0054743807,-0.004893359,0.0045155142,-0.0073432317
-0.037566118,-0.003970717,-0.020242091,-0.0050223246,0.00073911774,0.0018094238,-0.0012293556,-0.0073933345,-0.0084307855,-0.026068054,0.020666368,-0.008354189,-0.016454805,-0.011042707,-0.0013112231,-0.017201018
-0.025608921,0.013982475,-0.01496605,-0.017733429,0.012390202,-0.0150614455,-0.0039507267,0.004664015,-0.0017235945,-0.026825836,0.015198797,-0.00048456172,-0.01597605,-0.015114356,0.016203307,-0.017756058
-0.0050906693,-0.011076302,-0.00060431927,0.0081052175,-0.007316807,0.0033490786,0.004793428,0.003227523,-0.0012739336,-0.0047011566,0.005995975,-0.006486602,-0.002385029,0.007642257,-0.017742148,-0.025027797
0.02255623,-0.014291235,0.023097752,0.007258269,-0.011538399,0.008785225,-0.0067326804,0.0140084,-0.0022600796,0.01584366,-0.027901981,-0.0050911135,-0.0013551963,0.0005319992,-0.01670667,0.013864381
-0.011463019,0.007185172,0.00290674,0.008281888,-0.011967383,0.00905383,-0.0069320165,-0.009956997,0.017493509,0.017369414,-0.019387359,-0.012660847,0.0052035516,0.010365812,-0.00547199,0.009252981
0.017957753,0.025716279,-0.0017144916,0.001827076,-0.012028693,0.010507245,-0.006786063,0.005814589,0.007211244,0.0022134767,0.0066209524,-0.006005608,-0.0065038446,-0.003433222,-0.0064137294,0.0013171677
-0.040207136,0.011278521,-0.018485906,0.0017000291,0.005682211,0.0067835464,0.01706137,-0.007954024,0.0036894025,-0.04275855,0.040673643,0.0011960109,0.0010827176,-0.009810337,0.012793758,-0.024359751
0.024168221,0.0062650917,0.020257555,0.020742273,-0.012285641,0.019379687,-0.006368863,0.0091326805,0.0013807464,0.021814097,-0.0264194,-0.004120428,0.0022292682,0.025988352,-0.0057451,0.014209047
-0.002448379,0.0133168055,0.0022150688,-0.004890617,-0.00864811,0.012582028,-0.0001750867,0.015870636,0.02055512,0.00073001406,0.009532909,-0.012922719,0.0050823656,0.0070971274,-0.005947707,0.0100745605
0.016918493,0.006163536,0.030891532,0.022248693,-0.028365858,0.013638347,-0.009152358,-0.011870269,0.01854152,0.040739603,-0.040665578,-0.023826968,0.0029999001,0.011322312,-0.0070974836,0.028426023
0.0011977854,0.011544114,0.018866677,0.02056893,-0.010732304,0.026983073,-0.01695316,0.012191107,0.0046461183,0.026282318,-0.028208759,-0.0034412201,-0.017382095,0.016346572,-0.0037204416,0.015585514
0.0031723857,0.02667213,-0.00017425377,0.011802347,0.00013680459,-0.007307739,-0.0019389043,0.001963534,0.0169129,-0.019629208,-0.0019859902,0.006768247,0.0016530064,0.016656466,0.012389067,0.0007300449
0.0056632413,0.01667198,0.011257028,0.012391654,-0.009871489,0.002045398,-0.016352315,0.0071156914,0.033094577,0.023531541,-0.032527987,-0.0039444966,0.011083591,0.004957252,0.0015320375,0.022854175
0.007670681,-0.010007991,0.00782943,0.0017288919,-0.009259619,0.004044924,0.0038954194,0.0035219963,0.0036923676,0.01551578,0.0018996919,-0.012054162,-0.00620786,0.016509831,-0.00883054,0.018316504
0.004683759,0.005685462,0.00269839,0.0007899178,-0.004024553,0.012008154,0.0006846677,0.000745128,0.0025802408,0.014313987,-0.017893625,-0.010970224,-0.00554175,-0.00021411631,-0.003016445,0.005503169
-0.027940758,-0.010174214,-0.0063627386,-0.0021335685,0.010755938,-0.009580945,0.021199318,0.0038985708,0.012134266,-0.018453805,0.02503273,-0.0004830017,-0.010640149,-0.01041401,-0.008233938,-0.013820249
-0.016445132,-0.01250471,-0.007681389,-0.001109608,0.0075842678,-0.00060485007,0.008221699,0.0020893556,-0.016510755,0.006057503,-0.020756943,0.0020699159,-0.0023143578,0.015902447,0.0010205405,-0.005831598
0.02265056,0.0047898307,0.028785184,0.015425876,-0.01404807,0.0049170665,-0.008406061,-0.0033218414,0.013593805,0.050456427,-0.034642898,0.00016265812,0.0051807333,0.0072240196,-0.01758609,0.027982526
-0.011756194,0.0037322708,-0.0021084312,0.0045630764,-0.009356244,0.011735339,0.013097638,-0.0040257294,0.015774135,0.0071724835,0.00084171956,-0.009584926,-0.011385593,-0.0030926452,-0.0050675366,0.016763922
0.025636587,0.024077674,0.00987855,3.3728633e-05,-0.013758698,0.014117065,-0.018230176,0.0047704605,-0.0021299052,0.030832466,-0.011982608,-0.0050829807,-0.0038317651,0.0088701425,-0.011281282,0.0010874451
0.0052780947,-0.0032157523,0.016304212,0.010537469,-0.0022768853,0.005579122,0.0013991094,-0.005947149,0.0082557835,0.015780624,-0.035746656,-0.0003130178,-0.007852875,0.0049207006,0.005171767,0.009684323
-0.02619316,0.011903282,-0.015027733,-0.015413851,0.002919702,0.0013772239,-0.009358378,0.008964041,-0.004848733,-0.01652409,0.008391028,0.010452142,-0.019048722,-0.016354779,0.0020794375,-0.014201619
0.0047973203,0.0018249819,-0.010864775,-0.0179979,-0.004082132,0.007866308,-0.0024339922,0.001491123,0.014235737,-0.0052873543,-0.01540544,0.003059037,-0.0075374483,0.0017348,0.0060827252,0.015566651
0.0059596803,0.025097167,0.0082418565,0.004083191,-0.023870913,-0.004836475,-0.013698257,0.009702944,0.0024636197,0.034307573,0.0045337095,0.00041646027,0.0076921456,-0.0011911619,0.006344432,0.033970155
-0.01327295,-0.008305823,-0.005101416,0.00043209823,-0.011856761,-0.011069008,0.005870428,5.6408546e-05,-0.0009686349,-0.00252063,-0.011279912,0.0018014379,0.004660381,0.006865629,-0.0057247775,0.004204136
0.0079703275,0.00078656676,-0.0005224413,0.012676085,-0.0070375204,0.00067049096,-0.008968655,0.0012344352,0.0065566697,0.01074108,-0.008677911,-0.010117712,0.0006032059,0.0053849965,-0.004775276,0.00559889
-0.018709943,0.013332621,-0.007953072,0.0023660883,-0.0023497408,-0.003479378,0.0022830034,0.007235188,-0.00037163266,-0.010935601,0.013921276,-0.0008322643,0.0027193262,-0.01124755,0.007810117,-0.0033155745
-0.025620123,0.016620573,-0.005633711,0.007382749,0.0030320596,-0.0052962126,0.0067370525,0.005407714,0.0067502647,-0.0070189773,0.007682487,-0.019356808,0.0027383433,-0.0061294995,-0.002764747,-0.00041289892
-0.03299421,-0.0044296244,-0.017038051,-0.0022645765,0.00684028,-0.0010871113,0.0061725965,0.0037697759,0.0111059435,-0.024846744,0.009795937,0.0064823204,-0.006422506,-0.017689059,0.008899663,-0.027217412
0.018796826,-0.0061147087,0.015774166,0.006702278,-0.010046336,-0.0011485576,-0.0016622425,0.0032115171,0.021501936,0.025196545,-0.022501316,-0.008604027,0.008175663,0.0070848693,-0.011623574,0.020208575
0.019256156,0.014873192,-0.0066608298,0.011372412,-0.024443956,0.0002292531,0.008989904,0.0037443563,0.007660693,0.0019702732,0.009323454,0.0008712299,0.007749726,-0.0024331799,0.0077983164,0.015499056
0.0018154881,0.014869641,0.006627458,-0.00014437884,-0.00042509905,0.013785506,0.0016872981,0.007941079,-0.001453859,0.0010426481,-0.0023293677,-0.0041593434,-0.0023062848,-0.00942033,-0.0008972462,0.012637508
0.012577047,0.007078503,0.028454829,0.011684967,-0.01749269,0.0103855785,-0.016088106,0.005405672,0.018250804,0.03456963,-0.023202233,-0.01343102,0.0206582,0.032893658,-0.0004412465,0.039535508
-0.06941717,0.008941658,-0.046780534,-0.017471792,0.01889114,-0.005477519,0.01184458,0.0150889335,-0.0031945533,-0.04337123,0.037947632,-0.0017227945,0.0007569167,-0.01836802,0.0026887339,-0.030608857
-0.017067112,-0.0026610503,-0.0021879775,-0.002958557,0.0179452,-0.016412744,0.0007667678,0.005001616,0.002349143,-0.020651018,0.012620083,-0.009238572,0.0068347966,-0.0026791173,0.0037359677,-0.019324616
0.023738047,0.008747483,0.021547489,0.012688596,-0.020289663,0.012023259,-0.019440992,0.0019037335,0.020841593,0.035366055,-0.045452874,-0.0051854327,0.0017753744,0.015526809,-0.02184959,0.028524734
-0.008326305,-0.009795493,-0.0045448886,-0.0010495388,0.00015535839,0.0045385747,0.013157332,-0.0028059762,-0.002742074,-0.0009627057,-0.0022524188,-0.0056872317,-0.0111554945,0.0039209053,-0.0020029666,0.00429194
0.032283697,0.021829465,0.01469092,0.018544303,-0.026151726,0.008731064,-0.0015617127,0.014194106,0.012790168,0.03801843,-0.024401112,-0.0063125463,-0.004312043,0.0064990404,0.011385274,0.04135074
-0.04985406,0.015659587,-0.029544994,-0.026558675,0.017320475,-0.011849993,0.005344836,-0.0028655042,0.0007314044,-0.045247342,0.022734327,0.007819207,-0.009145748,-0.01677974,-0.006777701,-0.035654604
0.017765649,0.009316617,0.023705568,0.019208783,-0.02965986,-0.0009405424,-0.008990128,-0.010033537,0.011472291,0.035152547,-0.030004302,-0.0042500095,0.0064646034,0.0051937117,-0.010823222,0.034312867
0.0036599927,0.009714236,-0.0012739092,-0.00391405,0.00039452172,-0.014832917,-0.0052795103,-0.008463448,0.0015223938,-0.008607554,0.0051297434,-0.018308906,-0.008399423,0.005096152,-0.014664694,-0.0054532993
-0.010197473,0.014150406,-0.011286486,-0.01627801,0.011977316,0.0071271784,-0.008264585,0.003342287,0.0016685256,-0.026422206,0.00899295,0.0027212633,4.2364285e-05,-0.011820515,0.016790845,-0.018856995
0.025638366,0.011638285,0.024724586,-0.0009251498,-0.013258681,0.0010481941,0.003956604,0.016394258,0.016652755,0.03357562,-0.024676144,-0.01186593,0.0012146077,0.002975757,-0.016682895,0.032813612
0.006951481,-0.00023438293,0.0032792802,0.015230057,-0.024156557,-0.0025374517,-0.010093574,0.0070975614,0.013864106,0.023785338,-0.029743189,-0.0130404765,0.010491988,-0.0019271009,-0.0026878682,0.0379005
-0.03946666,0.008854294,-0.028709942,-0.014456629,0.0046221293,-0.008644174,-0.0025118345,-0.00047044104,0.00071453606,-0.030992374,0.011153439,0.0068620034,-0.0028720875,-0.0057606027,0.019518357,-0.021963468
-0.00017054158,0.008618715,-0.016120918,0.0049731224,-0.010136345,-0.0039265025,-0.009691293,-0.0032278532,0.010781891,0.0010331961,-0.012583443,0.0029100503,-0.0060869902,-0.00443992,0.007513351,-0.0077654137
0.03864197,0.004609827,0.01816499,0.017771937,-0.01822318,0.017527563,-0.0056827073,-0.01105495,0.013812158,0.027033672,-0.04722671,-0.0046285912,0.0043158187,0.019701343,-0.010086031,0.016610587
0.02333069,0.0057355794,0.015038801,0.008317762,-0.019579632,-0.006361736,-0.014376246,0.00804258,0.008350657,0.02986786,-0.032536425,-0.02573688,-0.011032009,0.006547656,-0.0053264257,0.021730289
-0.03509155,0.0012978056,-0.013203392,0.008517903,0.014811619,-0.0059587946,-0.0013042722,-0.009097209,0.01057693,-0.015134478,-0.0038786386,-0.009977655,-0.00087211246,-0.0148204025,0.0036653783,-0.030251062
0.024905762,0.009099948,0.013411392,-0.0020788088,-0.013539285,0.0057694833,0.0030386522,0.013878841,-0.006755364,0.002000677,-0.0061790682,0.0027447708,0.007545351,0.00071112,0.0050112153,0.007273651
0.039364446,0.016851963,0.033130247,0.020342266,-0.028742284,0.0022979043,-0.003179876,0.018971425,0.005823969,0.027461588,-0.037883688,0.011086514,0.016779983,0.018627016,-0.022965748,0.022939755
-0.017138764,0.0016994224,-0.013721346,3.4060417e-05,-0.0024670453,0.001975482,0.00057384366,0.001971908,0.0031918592,0.00045567047,0.006532972,-0.002682525,-0.009672764,-0.008419852,0.0011303172,-0.010814718
-0.0077950363,-0.0054518646,0.003394982,0.008222747,-0.00047366793,0.0033985693,0.009004566,-0.013208201,-0.0033097204,-0.010762323,-0.012060747,-0.0007615343,-0.019803729,-0.0024814846,0.0010001515,0.0014307629
-0.01761512,0.0047046486,-0.031134002,-0.012692746,0.017340943,-0.0009557754,0.008728739,0.0028502035,0.0030752928,-0.036011867,0.019524692,0.00041785563,0.0030546114,-0.0059363474,-0.0068737366,-0.013947704
-0.011342957,-0.0002448789,-0.0064831255,0.007850822,-0.011558351,-0.0020246007,-0.0012335089,0.010022579,0.01577363,-0.0023131974,0.0037144164,-0.0077976384,-0.0033056885,0.006884127,-0.00637997,0.006696371
-0.03133763,0.006125726,-0.004043572,-0.0027795685,-0.00032900483,0.0003500808,0.012201145,0.0015490651,0.0005187681,-0.010531287,-0.0032117702,-0.0034109924,0.00032454942,-0.015406635,-5.9342652e-05,-0.0030264615
-0.005759323,-0.000858542,0.007990258,-0.0040878626,-0.010135466,0.013850205,0.011511993,0.012788307,0.006997259,-0.0069431765,-0.010941819,0.014318889,-0.0037165193,0.012078373,-0.007109748,-0.00030679203
-0.020618709,0.0058267964,-0.0036048996,-0.005638232,0.0073841074,-0.009242071,0.0011042216,-0.004920763,0.013006865,-0.01006638,0.0059162965,-0.0013228678,0.005920038,0.0075909286,0.00789009,-0.012879839
-0.034955535,0.009275493,-0.014913873,-0.02056115,0.0023507457,0.0069115916,-0.009854095,-0.0011305308,3.4929176e-06,-0.010717741,-0.0015071096,-0.0065982006,-0.0096613355,-0.0031697436,-0.0006299914,-0.0035071492
-0.01992009,0.013037239,-0.011512854,0.007284216,-5.8807498e-05,-0.002603379,0.00998374,-0.00069870695,0.003299206,0.0032910896,0.0043921364,-0.002312424,-0.01033584,-0.008076348,0.0050772903,0.0052084625
0.04121582,-0.009776583,-0.0007430914,0.023637393,-0.016447973,0.021743136,-0.011554176,0.0013388208,0.004444209,0.035558905,-0.034698214,-0.0053958492,0.006027826,0.0062718596,-0.0033517773,0.033040784
-0.013418463,-0.004327227,-0.021729482,0.0106227845,-0.017345473,0.0036764194,-0.007919759,-0.0043388195,0.016997043,-0.0018550494,0.0040739067,0.008650675,-0.0068323407,0.0008649301,0.0010568647,0.002723071
-0.0047248583,0.009257233,0.0079638,0.012733532,-0.018350175,0.018031701,0.00031344005,-0.017441751,0.005303363,0.021482402,-0.021797542,-0.02772025,0.0029476162,0.008078116,-0.0036944146,0.030713279
-0.006748585,-0.006578167,0.011012716,-0.0038395016,0.0013674943,0.010123365,-0.008743586,0.011383672,0.010752439,0.015435446,-0.023303233,-0.011529426,0.0017609146,0.005972826,-0.0066517694,0.012358531
0.034108546,0.012237683,0.009991974,0.00720582,-0.022147302,0.0028477698,-0.005820746,0.005748994,-0.00016998235,0.015511728,-0.027658233,-0.020854093,-0.015359386,0.007240541,-0.016172362,0.015347935
-0.03432379,0.0019227793,-0.020145332,-0.014896161,0.010159808,-0.012587679,-0.004197342,0.007677641,-0.0077059004,-0.02732541,0.011236316,0.011110089,-0.012790481,-0.016389105,0.00047960063,-0.02921993
-0.027243696,0.017888878,-0.010682165,-0.022587592,0.0032542748,-0.011200142,0.0112947365,0.014855184,-0.0069083655,-0.023429517,0.01888525,0.0029190495,-0.0074987467,-0.007072965,0.007974514,-0.02056246
0.00068845716,0.010659608,-0.002958058,0.008650928,0.008723838,-0.03605421,0.002529739,-0.0024028453,0.0038952762,-0.024264172,0.02324917,-0.01887556,0.007121555,0.0046611843,-0.0002820495,-0.02341805
-0.03158577,0.007296369,-0.01649059,0.00653721,0.0045861444,-0.02388002,0.010491464,-0.0020784289,0.0026777005,-0.018106528,0.02602862,0.011965152,-0.0032768797,-0.005401963,0.008084284,-0.013845605
-0.0055552144,0.0037421866,-0.0073883873,-0.005793999,-0.007973584,0.0041310033,-0.001819303,0.002672731,0.013692766,0.0058481637,0.0069690812,0.0033599557,-0.0053680986,-0.0052167503,-0.0017007912,0.006190566
-0.024934663,-0.006138117,0.014501747,-0.018667588,0.00791308,0.013467136,-0.00883198,-0.0017711326,0.003013472,-0.014857438,-0.0117067,0.00463809,0.006489612,-0.0011001176,0.0051689683,-0.0003928554
-0.010988582,0.0019418763,-0.010625475,0.012409297,-0.014676287,0.008183041,0.010640433,0.0008658898,0.005201815,-0.012646092,0.01207702,-0.0061163194,-0.0014619333,-0.006623195,0.0069385283,-0.009415653
0.033782925,-0.0012639922,0.012861022,0.013315705,-0.006103732,0.00569512,0.0018959888,-0.002669532,0.007419513,0.032784555,-0.0070962603,-0.024814496,-0.009387625,-0.009746514,0.0011332383,0.019236526
-0.018779315,0.012865277,-0.023616804,-0.0036347492,0.0019995612,-0.0026383265,0.0024589018,-0.005620117,0.005026197,-0.008533783,0.010761587,-0.013046927,-0.01631421,0.0036557734,-0.00386158,-0.011190455
-0.021977786,0.008627201,-0.006209104,-0.00088376546,-0.00075287453,-0.01125206,0.004990607,-0.008951611,0.008958537,-0.01861658,0.012640728,0.004590436,-0.0068594245,-0.016342402,-0.0083478745,-0.022752091
0.012746796,0.010991247,0.02186706,0.017379537,-0.012578444,-0.0066252872,-0.0021364982,0.008015525,0.01852204,0.020406976,-0.024768304,-0.0078012287,0.017834868,0.01658236,-0.0032644037,0.009168275
-0.0019806896,0.013831905,-0.0059692594,-0.009471696,0.0047445553,0.016126787,-0.0071407584,-0.001497134,0.00088537426,0.007968743,-0.0031331454,-0.013888243,0.0058672307,-0.005404106,0.001551725,-0.002876118
-0.022463992,0.003427664,-0.017687527,-0.006636621,-0.0025683914,0.003846341,0.0012718557,0.0046538473,0.005547788,-0.0041546025,-0.0128795,0.00016075477,-0.002606256,-0.0015748182,-0.00078563613,0.0037371854
-0.004582027,-0.007583463,0.0028397553,-0.0034985915,-0.004070745,-0.009399441,0.017930903,-0.007907603,0.010503343,0.0010286814,-0.010773841,-0.00900302,-0.003183179,0.010466447,-0.01395941,0.006516907
-0.01248858,0.012425411,-0.01421332,-0.009527135,0.0012199279,-0.0031486887,0.008752837,0.009121212,-0.0011929546,-0.026802365,0.009560005,0.008356737,-0.0023952273,0.0045213858,-0.007057835,-0.029339556
-0.048000872,0.015297412,-0.019224333,-0.0054849293,0.006862815,-0.0028751367,0.0014030657,-0.013064666,0.008307208,-0.025812969,0.012913927,-0.007771978,-0.01741367,-0.014595874,-0.009080195,-0.014537425
0.023532398,0.016662352,0.028644886,0.021418918,-0.018102214,0.014959935,-0.019871468,-0.0073370547,0.009161805,0.03115888,-0.01733328,-0.018061714,0.0031408812,0.01293008,0.004760237,0.025086425
0.0069465917,0.008371864,-0.004074563,-0.0047712666,-0.0025011296,0.006767049,-0.00025056902,-0.018265083,0.01180834,0.0062740226,-0.012536568,-0.0064582895,-0.010190246,-0.018136578,0.0053094556,0.0052620126
0.019301232,0.011582868,0.012398513,0.010248616,-0.022499846,-0.0055856495,-0.010581763,-0.0008255062,-0.0009351559,0.03963215,-0.030562641,-0.012034348,-0.0033943735,-0.00915255,0.008613654,0.021523401
-0.030607104,0.0017635302,-0.011757221,0.0024666023,0.00919338,0.01702712,0.006557317,-0.0018452618,0.0056865434,0.0041853734,-0.010774325,-0.009053956,0.01092137,-0.0010364507,-0.011478238,-0.019708565
-0.031116862,0.0032032235,-0.03234219,-0.01976514,0.008015713,-0.009227193,-0.00019511493,-0.004154204,-0.0020160289,-0.034390632,0.022915205,0.006770198,-0.0023371626,0.00052936136,0.0069520175,-0.023777511
0.009476001,0.0038600848,0.0136566935,0.01928485,-0.023339735,-0.0020355037,-0.01119669,0.006577499,0.024138533,0.016385134,-0.011617589,0.0046927137,-0.00027419356,-0.0033778048,-0.0101699475,0.039760426
0.020398859,0.0016273017,0.0118775545,-0.006689965,-0.010461297,0.0143570155,-0.020124465,0.00404816,0.015786018,0.015763214,-0.034334622,-0.013431375,-0.0019657335,0.014741707,-0.0032250835,0.02471911
0.0076826485,0.021978466,0.012058644,0.02316164,-0.025878087,0.007314189,0.012488406,0.0064426037,0.030923257,0.04513195,-0.02493161,-8.384588e-06,0.0041209245,0.012986892,-0.015386815,0.022814943
-0.0031220727,-0.0031561377,0.00513054,-0.013463678,0.009192405,0.0034159122,0.007930989,0.011625955,-0.004647662,0.0029467295,0.0070013287,-0.011583985,-0.0053759,-0.0013308417,0.002269023,0.0031771655
0.020638337,-0.0015530721,0.028743925,-0.0008749664,-0.010933276,0.012427768,-0.007969899,0.0006378912,0.008327553,0.033374175,-0.022690842,0.010212235,-0.0040160143,0.00023319834,-0.016561877,0.022560604
0.001059189,0.0037872442,-0.006196857,0.0054521468,-0.000522154,0.010151306,0.005424537,0.0004746,0.014231185,0.005482476,-0.008781825,-0.0066057504,0.003007623,0.005821038,0.005283207,0.0059750658
-0.047480144,0.0052322564,-0.008232002,-0.009517883,0.011738421,-0.0045024552,0.00045344722,-0.007857942,-5.686308e-06,-0.031115754,0.017278854,0.0047977497,-3.0354506e-05,-0.039397728,-0.015085878,-0.010558138
0.004394691,0.0014250365,0.009363944,-0.0068348213,-0.0038209402,0.006875623,0.008281671,-0.0155877955,0.00070926646,9.511743e-06,0.008650732,0.002625643,-0.0072170375,0.000513142,0.0023069286,0.00056885334
0.0015399612,-0.008855835,0.007796213,0.010040675,-0.013379245,0.009299501,-0.008224765,-0.001679346,0.0019172198,0.015262921,-0.01311841,-0.01099791,-0.0094982125,-0.0056877225,-0.0043242364,0.004751201
0.028318498,0.0003853019,0.0149349235,0.014755755,-0.018736957,0.0077815936,0.013044419,0.014146657,0.01397308,0.025540717,-0.030322174,0.006025827,-0.0011521266,0.01780444,0.012100782,0.012626884
0.013487707,0.00035576304,0.019662403,0.01715845,-0.02940991,0.004697115,0.005132958,0.016521795,0.025820514,0.03868628,-0.017914947,-0.0030583497,0.018733524,-0.0070871823,-0.0059433286,0.025255976
-0.008798008,-0.0031298562,-0.008794527,-6.768977e-05,0.0041714543,0.0021245177,0.0032826667,-0.0036846779,0.011833492,0.00037361064,0.00032565882,-0.006334365,-0.007864699,-0.0024552904,0.011674194,-0.008155487
-0.011747697,0.0051877922,0.021202741,0.0065239565,0.0073091374,-0.014228746,0.01020544,0.0011579959,0.0070630414,-0.008585064,-0.0066731665,-0.00082490564,-0.0038200968,0.004560394,0.0016241003,0.013926338
0.016557066,-0.011192284,-0.008360216,0.0068665347,-0.014329525,0.0097735515,-0.0057447576,-0.010897155,0.013434538,0.018753538,-0.02365894,0.0059778662,-0.007154147,-0.0061379997,-0.0017027536,0.016460631
-0.032323204,-0.0058772704,-0.011710758,0.0036839722,-0.019631328,-0.0121530155,0.003404523,0.009216474,0.01915564,-0.011875356,0.0026039553,0.0011605783,-0.005850239,-0.0038710285,-0.005316036,0.0027467953
0.017005505,0.023787122,0.0023354515,0.0111354245,-0.022542566,0.0015766403,-0.016228756,0.0044777677,0.019679524,0.021572571,0.009412123,-0.008409312,0.01156628,0.013535664,-0.008806608,0.024848152
0.0028160652,-0.0023371808,0.00049557816,0.0012416842,-0.0016796737,-0.006189344,0.0078023826,-0.0060317395,0.009288264,-0.0060936324,0.0010085887,0.0040522562,-0.0053899046,-0.016867172,-0.010740327,-0.0026456562
-0.026436443,0.004373788,-0.011946886,-0.014162108,-0.005466693,-0.0032582995,-0.0005508781,0.0031758759,0.009763377,-0.015826229,0.020031279,0.000595455,-0.008385297,-0.0036936325,0.00908417,0.0013083075
-0.00087981817,-0.010318477,-0.012920476,-0.0012988889,-0.011037274,0.013025852,-0.011604053,0.00042366603,0.017061658,0.03061775,-0.0324806,-0.011338016,-0.00602846,-0.0046488335,-0.019531397,0.02309283
0.0146945035,0.0118397325,-0.0061985566,0.012147575,-0.019865869,0.0057697124,-0.0041363453,0.00082928245,0.011812527,0.014024435,-0.006872416,-0.008038841,-0.016432606,-0.010969818,-0.018087542,0.029412776
-0.053884156,0.010605683,-0.020698149,-0.017250085,0.018134208,-0.0024911028,-0.006209253,-0.0028557926,-0.001581498,-0.019752393,0.020635972,-0.0052277967,-0.013492479,-0.02028109,0.010903017,-0.027174849
0.042516474,0.0131851975,0.0251099,0.0054266555,-0.011570941,0.022638803,0.0005854427,0.009000743,0.00023868815,0.030453036,-0.040093325,-0.011326629,-0.004526197,0.0021100426,-0.007961103,0.03454517
-0.005451138,-0.005971721,-0.0029189389,0.0015087783,-0.0061920835,0.0072760116,0.027763113,0.0048298566,0.0016099215,0.0035616534,-0.010910644,0.007552623,-0.008460386,-0.00087724515,-0.0012920542,0.0087988
-0.003551121,0.023486247,0.0043153623,0.0057331854,0.0013654407,-0.0010048561,0.007927609,-0.0021591035,0.0027060707,-0.021563372,0.0075654127,-0.009964248,0.009682926,-0.005644704,-0.012438993,-0.002060198
-0.035584558,0.015479267,-0.03348575,-0.019724486,0.0012965325,0.0013222898,0.008677465,0.009597825,-0.005023534,-0.03421942,0.02390987,0.008568604,-0.0068619973,0.0011110338,0.019645397,-0.021170221
0.016645918,0.0088719195,0.009826494,0.010670166,-0.009472666,0.0003984131,-0.02243868,0.0058235987,0.004709196,0.030083453,-0.020370118,-0.007074635,0.006379686,-0.007845436,0.005755158,0.015549539
-0.017264929,0.008686568,0.0037345053,0.010022935,-0.0013572722,0.0057270974,-0.0046617333,-0.010070296,0.015240892,-0.00041735175,-0.020546535,-0.016169908,-0.013894112,-0.0039594667,-0.00076859264,0.0014810048
0.0028849256,0.007889452,0.0054866765,0.01054156,0.0060304785,0.0054701017,-0.0042145844,-0.0107682515,0.009056057,0.019668093,-0.015837308,-0.011327238,-0.0055892393,-0.015853237,-0.007708112,0.00466045
-0.00412333,0.019123236,0.0010252569,0.0021280525,-0.026748165,0.008272516,0.007413811,-0.0039799428,0.0005703132,0.006503523,-0.0078214,0.00063218357,0.001554881,-0.011992986,-0.0054325815,0.03010787
0.007599164,0.014772068,0.007873148,0.004363335,-0.009656178,0.0028541,0.0044611674,-0.0010643097,0.009424209,-0.005460417,0.0064811152,-0.0038482568,-0.0018821907,0.0046582352,-0.0036545696,0.008104731
0.019368544,0.018387245,0.015225594,0.010452906,-0.01762979,0.0060726497,-0.0079614,-0.00038596863,0.024875373,0.023215696,-0.0060211346,-0.012976745,-0.001183731,-0.009105695,0.0031126624,0.023649579
-0.033279203,-0.008859194,-0.006884005,-0.008788857,-0.00074332824,0.012773331,0.0049176286,0.0064923847,0.00030022618,-0.020142917,0.00075879187,0.0037580929,-0.00024655822,-0.0026627202,-1.80992e-05,-0.015886812
-0.0216741,0.020576904,0.00039929588,-0.013408139,-0.0045355726,0.031707563,0.010728377,-0.0097195655,0.015200208,-0.0007580622,-0.008895323,-0.007502984,0.00047999693,-0.0027997664,0.004709452,0.0038932103
-0.00025319698,0.0031949263,0.0013729564,-1.5590791e-05,-0.012049397,0.007941693,-0.0014813987,0.0017778977,0.022489112,0.015143806,-0.027862942,-0.002550348,0.00015428517,0.0027352434,-0.0019347133,0.019629212
-0.023397615,0.0024973128,-0.012158322,-0.01427646,0.0069381967,0.012721051,-0.007579893,0.0064179343,0.005284685,-0.0121014,0.010928672,-0.0003160485,-0.0181883,-0.0034877413,0.005466165,-0.006165641
0.01337397,0.018525267,0.011271721,0.0049557067,-0.012562333,0.006621671,-0.0064760274,-0.010068264,-0.0050423075,-1.4128997e-05,-0.012361619,-0.022837603,0.009286011,-0.001433599,0.0070765233,0.021929774
-0.015741723,0.0033381786,-0.010470268,0.0026503592,-0.0069746664,0.022342272,0.007367239,0.000787874,0.014073425,-0.0003728624,-0.0032990738,0.0045885677,-0.006404647,-0.0098272255,0.0043314975,0.0032454946
